indroea;anomes;qmedmes;apormedmes;qcmes;dia_cmes;qnmes;dia_nmes;descr_orig_dato;orig_dato_id;dia_ci;qci
1734;195909;3.8;9.849;6.625;25;1.745;6;ANUARIO DE AFOROS   ;1;;
1734;195910;5.21;13.954;9.5;18;1.9;2;ANUARIO DE AFOROS   ;1;;
1734;195911;26.233;67.997;205;20;6;3;ANUARIO DE AFOROS   ;1;;
1734;195912;71.977;192.784;242.5;23;24.4;16;ANUARIO DE AFOROS   ;1;;
1734;196001;20.281;54.32;49.3;27;10;19;ANUARIO DE AFOROS   ;1;;
1734;196002;32.293;80.914;145;17;12;15;ANUARIO DE AFOROS   ;1;;
1734;196003;18.787;50.319;32.8;1;13.1;31;ANUARIO DE AFOROS   ;1;;
1734;196004;11.463;29.713;18.6;3;0.3;22;ANUARIO DE AFOROS   ;1;;
1734;196005;7.306;19.57;11;13;6;7;ANUARIO DE AFOROS   ;1;;
1734;196006;4.69;12.156;8.7;5;2.4;29;ANUARIO DE AFOROS   ;1;;
1734;196007;2.087;5.59;3.6;4;1.5;19;ANUARIO DE AFOROS   ;1;;
1734;196008;1.442;3.862;1.5;1;1.4;14;ANUARIO DE AFOROS   ;1;;
1734;196009;1.4;3.629;1.6;26;1;9;ANUARIO DE AFOROS   ;1;;
1734;196010;9.471;25.367;33.4;23;2;1;ANUARIO DE AFOROS   ;1;;
1734;196011;29.78;77.19;125.6;21;12;9;ANUARIO DE AFOROS   ;1;21;125.6
1734;196012;16.674;44.66;44.5;31;11;26;ANUARIO DE AFOROS   ;1;;
1734;196101;23.455;62.821;119;2;12.5;20;ANUARIO DE AFOROS   ;1;;
1734;196102;15.807;38.241;33;2;9;22;ANUARIO DE AFOROS   ;1;;
1734;196103;8.084;21.652;14;1;5.5;29;ANUARIO DE AFOROS   ;1;;
1734;196104;7.59;19.673;16.3;27;5;2;ANUARIO DE AFOROS   ;1;;
1734;196105;7.152;19.155;11.7;1;4.8;20;ANUARIO DE AFOROS   ;1;;
1734;196106;5.863;15.198;13.5;1;3.5;21;ANUARIO DE AFOROS   ;1;;
1734;196107;2.468;6.61;4.5;3;1.5;25;ANUARIO DE AFOROS   ;1;;
1734;196108;1.442;3.862;1.7;12;1.2;29;ANUARIO DE AFOROS   ;1;;
1734;196109;1.713;4.441;5;20;1;1;ANUARIO DE AFOROS   ;1;;
1734;196110;3.868;10.359;5.6;1;3.2;25;ANUARIO DE AFOROS   ;1;;
1734;196111;6.597;17.099;9.1;16;4.1;1;ANUARIO DE AFOROS   ;1;;
1734;196112;14.268;38.215;35.1;16;7.4;9;ANUARIO DE AFOROS   ;1;;
1734;196201;32.368;86.694;87.6;12;12.2;1;ANUARIO DE AFOROS   ;1;;
1734;196202;53.986;130.602;104.5;21;23.2;3;ANUARIO DE AFOROS   ;1;;
1734;196203;65.239;174.735;340;31;24.6;1;ANUARIO DE AFOROS   ;1;;
1734;196204;87.32;226.333;500;1;40.2;23;ANUARIO DE AFOROS   ;1;;500
1734;196205;28.89;77.38;43.5;1;19;31;ANUARIO DE AFOROS   ;1;;
1734;196206;15.633;40.522;21.3;14;12.2;29;ANUARIO DE AFOROS   ;1;;
1734;196207;8.494;22.749;11.9;1;6.1;27;ANUARIO DE AFOROS   ;1;;
1734;196208;4.755;12.735;5.6;1;4.1;26;ANUARIO DE AFOROS   ;1;;
1734;196209;5.37;13.919;6.9;18;3.8;3;ANUARIO DE AFOROS   ;1;;
1734;196210;2.287;6.126;3;31;1.6;23;ANUARIO DE AFOROS   ;1;;
1734;196211;4.253;11.025;7.1;21;2.6;1;ANUARIO DE AFOROS   ;1;;
1734;196212;6.935;18.576;14;30;3.5;7;ANUARIO DE AFOROS   ;1;;
1734;196301;20.645;55.296;49.1;2;10.3;1;ANUARIO DE AFOROS   ;1;;
1734;196302;17.271;41.783;35;16;8.5;5;ANUARIO DE AFOROS   ;1;;
1734;196303;30.794;82.477;99.8;11;18.4;1;ANUARIO DE AFOROS   ;1;11;99.8
1734;196304;26.957;69.872;38.5;9;21.1;7;ANUARIO DE AFOROS   ;1;;
1734;196305;17.068;45.714;22.1;1;12.4;29;ANUARIO DE AFOROS   ;1;;
1734;196306;11.833;30.672;16;5;7.6;29;ANUARIO DE AFOROS   ;1;;
1734;196307;5.403;14.472;7.4;1;3.5;30;ANUARIO DE AFOROS   ;1;;
1734;196308;2.981;7.983;3.5;1;2.2;22;ANUARIO DE AFOROS   ;1;;
1734;196309;2.817;7.301;3.5;17;2.6;1;ANUARIO DE AFOROS   ;1;;
1734;196310;2.7;7.232;10.3;30;2.2;13;ANUARIO DE AFOROS   ;1;;
1734;196311;23.003;59.625;104.8;11;5.4;1;ANUARIO DE AFOROS   ;1;;
1734;196312;20.452;54.778;35;7;13.1;30;ANUARIO DE AFOROS   ;1;;
1734;196401;12.313;32.979;18.4;15;9.3;31;ANUARIO DE AFOROS   ;1;;
1734;196402;19.476;48.799;65.6;26;7.1;8;ANUARIO DE AFOROS   ;1;;
1734;196403;37.548;100.57;65.6;14;18.4;9;ANUARIO DE AFOROS   ;1;;
1734;196404;19.773;51.252;28.9;1;16;14;ANUARIO DE AFOROS   ;1;;
1734;196405;12.971;34.741;17.4;1;8.5;31;ANUARIO DE AFOROS   ;1;;
1734;196406;9.287;24.071;11.6;4;6.5;30;ANUARIO DE AFOROS   ;1;;
1734;196407;4.577;12.26;6.3;1;3.3;26;ANUARIO DE AFOROS   ;1;;
1734;196408;2.865;7.672;5.8;13;1.9;30;ANUARIO DE AFOROS   ;1;;
1734;196409;2.273;5.892;4;5;1.6;4;ANUARIO DE AFOROS   ;1;;
1734;196410;6.045;16.191;12.2;13;3.3;4;ANUARIO DE AFOROS   ;1;;
1734;196411;4.38;11.353;4.8;1;3.6;26;ANUARIO DE AFOROS   ;1;11;104.8
1734;196412;4.103;10.99;4.7;6;3.4;2;ANUARIO DE AFOROS   ;1;;
1734;196501;28.635;76.697;285;30;4.8;1;ANUARIO DE AFOROS   ;1;30;285
1734;196502;21.993;53.205;75;1;10.3;23;ANUARIO DE AFOROS   ;1;;
1734;196503;24.458;65.508;57.1;12;10.3;9;ANUARIO DE AFOROS   ;1;;
1734;196504;14.96;38.776;23.2;1;8.8;29;ANUARIO DE AFOROS   ;1;;
1734;196505;7.052;18.887;8.4;1;5.4;30;ANUARIO DE AFOROS   ;1;;
1734;196506;4.47;11.586;5.8;9;3;29;ANUARIO DE AFOROS   ;1;;
1734;196507;2.468;6.61;3.4;3;1.7;29;ANUARIO DE AFOROS   ;1;;
1734;196508;1.684;4.51;1.8;1;1.6;8;ANUARIO DE AFOROS   ;1;;
1734;196509;2.43;6.299;7.3;30;1.6;1;ANUARIO DE AFOROS   ;1;;
1734;196510;2.7;7.232;6.1;10;1.5;9;ANUARIO DE AFOROS   ;1;;
1734;196511;12.61;32.685;64.8;20;1.8;6;ANUARIO DE AFOROS   ;1;;
1734;196512;16.471;44.116;37;10;9.2;21;ANUARIO DE AFOROS   ;1;;
1734;196601;36.471;97.684;196;22;9.2;10;ANUARIO DE AFOROS   ;1;;
1734;196602;91.486;221.322;316;20;3.1;24;ANUARIO DE AFOROS   ;1;;
1734;196603;18.829;50.432;68;1;7.8;31;ANUARIO DE AFOROS   ;1;;
1734;196604;19.717;51.106;37;16;7.8;1;ANUARIO DE AFOROS   ;1;;
1734;196605;8.477;22.706;13.7;2;6.1;29;ANUARIO DE AFOROS   ;1;;
1734;196606;5.49;14.23;9.2;10;3.1;29;ANUARIO DE AFOROS   ;1;;
1734;196607;1.981;5.305;3.1;1;1.2;30;ANUARIO DE AFOROS   ;1;;
1734;196608;1.052;2.817;1.2;1;1;9;ANUARIO DE AFOROS   ;1;;
1734;196609;0.94;2.436;1.1;28;0.8;21;ANUARIO DE AFOROS   ;1;;
1734;196610;3.306;8.856;23.75;25;0.76;1;ANUARIO DE AFOROS   ;1;;
1734;196611;11.816;30.626;128;5;3.1;4;ANUARIO DE AFOROS   ;1;;
1734;196612;4.608;12.343;6.1;3;3.1;31;ANUARIO DE AFOROS   ;1;;
1734;196701;3.697;9.901;6.36;24;3.1;1;ANUARIO DE AFOROS   ;1;;
1734;196702;5.896;14.263;6.36;16;4.8;1;ANUARIO DE AFOROS   ;1;;
1734;196703;8.678;23.242;22.7;9;4.8;24;ANUARIO DE AFOROS   ;1;;
1734;196704;5.172;13.406;7.4;1;3.1;30;ANUARIO DE AFOROS   ;1;;
1734;196705;9.183;24.595;37;15;3.95;1;ANUARIO DE AFOROS   ;1;;
1734;196706;3.209;8.318;4.8;1;1.8;29;ANUARIO DE AFOROS   ;1;;
1734;196707;1.378;3.691;1.8;1;0.88;28;ANUARIO DE AFOROS   ;1;;
1734;196708;0.723;1.937;1;8;0.58;20;ANUARIO DE AFOROS   ;1;;
1734;196709;0.7;1.814;0.7;1;0.7;1;ANUARIO DE AFOROS   ;1;;
1734;196710;9.952;26.654;11.5;21;9.1;1;ANUARIO DE AFOROS   ;1;;
1734;196711;20.907;54.19;40.7;15;11.5;1;ANUARIO DE AFOROS   ;1;;
1734;196712;21.155;56.661;40.7;20;16.1;16;ANUARIO DE AFOROS   ;1;;
1734;196801;22.065;59.098;24.6;2;18.8;29;ANUARIO DE AFOROS   ;1;;
1734;196802;56.91;142.595;143;13;17.3;3;ANUARIO DE AFOROS   ;1;;
1734;196803;37.848;101.373;48.6;1;31;19;ANUARIO DE AFOROS   ;1;;
1734;196804;63.267;163.987;211;18;40.7;11;ANUARIO DE AFOROS   ;1;;
1734;196805;55.277;148.055;72;4;40.7;31;ANUARIO DE AFOROS   ;1;;
1734;196806;27.237;70.597;40.7;1;17.3;30;ANUARIO DE AFOROS   ;1;;
1734;196807;13.316;35.666;17.3;1;9.1;29;ANUARIO DE AFOROS   ;1;;
1734;196808;9.384;25.134;11.5;21;6.7;6;ANUARIO DE AFOROS   ;1;;
1734;196809;23.21;60.16;72;23;10.5;11;ANUARIO DE AFOROS   ;1;;
1734;196810;1.552;4.156;4.5;1;1.2;19;ANUARIO DE AFOROS   ;1;;
1734;196811;16.337;42.345;61.5;8;4.5;23;ANUARIO DE AFOROS   ;1;;
1734;196812;24.923;66.753;132.5;17;4.1;12;ANUARIO DE AFOROS   ;1;;
1734;196901;29.49;78.987;73.3;19;6.5;7;ANUARIO DE AFOROS   ;1;;
1734;196902;18.789;45.455;73.3;19;6.5;15;ANUARIO DE AFOROS   ;1;;
1734;196903;33.955;90.945;73.3;19;7;12;ANUARIO DE AFOROS   ;1;;
1734;196904;23.303;60.402;70.9;23;13.6;18;ANUARIO DE AFOROS   ;1;;
1734;196905;29.335;78.572;61.5;8;13.6;25;ANUARIO DE AFOROS   ;1;;
1734;196906;10.707;27.752;17.1;1;6.5;28;ANUARIO DE AFOROS   ;1;;
1734;196907;3.674;9.841;6.5;1;2.5;20;ANUARIO DE AFOROS   ;1;;
1734;196908;1.703;4.562;2.5;1;1.3;29;ANUARIO DE AFOROS   ;1;;
1734;196909;2.527;6.549;5.5;14;1.5;1;ANUARIO DE AFOROS   ;1;;
1734;196910;3.002;8.041;4.03;13;2.52;1;ANUARIO DE AFOROS   ;1;;
1734;196911;3.652;9.467;10.5;23;2.37;1;ANUARIO DE AFOROS   ;1;;
1734;196912;4.586;12.284;8;18;3.56;14;ANUARIO DE AFOROS   ;1;;
1734;197001;45.852;122.809;145;5;4.8;1;ANUARIO DE AFOROS   ;1;;
1734;197002;15.768;38.146;23;1;13.75;27;ANUARIO DE AFOROS   ;1;;
1734;197003;9.177;24.579;13.75;1;7.04;29;ANUARIO DE AFOROS   ;1;;
1734;197004;6.915;17.923;9;20;6.4;3;ANUARIO DE AFOROS   ;1;;
1734;197005;15.52;41.57;26.5;14;6.4;1;ANUARIO DE AFOROS   ;1;;
1734;197006;6.348;16.454;9.5;1;4.03;28;ANUARIO DE AFOROS   ;1;;
1734;197007;2.613;6.998;4.03;1;1.56;31;ANUARIO DE AFOROS   ;1;;
1734;197008;1.592;4.265;2.66;28;1.24;15;ANUARIO DE AFOROS   ;1;;
1734;197009;1.251;3.242;1.56;1;1.13;7;ANUARIO DE AFOROS   ;1;;
1734;197010;1.28;3.429;1.39;9;1.09;2;ANUARIO DE AFOROS   ;1;;
1734;197011;4.849;12.568;22.8;29;1.29;1;ANUARIO DE AFOROS   ;1;;
1734;197012;5.096;13.65;11.1;11;3.2;27;ANUARIO DE AFOROS   ;1;;
1734;197101;17.735;47.502;96.5;24;2.88;4;ANUARIO DE AFOROS   ;1;;
1734;197102;13.072;31.623;30;18;7.5;7;ANUARIO DE AFOROS   ;1;;
1734;197103;10.643;28.505;22.8;17;6.25;12;ANUARIO DE AFOROS   ;1;;
1734;197104;22.65;58.709;37;21;11.66;2;ANUARIO DE AFOROS   ;1;;
1734;197105;26.101;69.91;44.5;28;17.92;12;ANUARIO DE AFOROS   ;1;;
1734;197106;18.687;48.437;27.84;1;9.66;30;ANUARIO DE AFOROS   ;1;;
1734;197107;13.272;35.548;26.4;17;9.3;1;ANUARIO DE AFOROS   ;1;;
1734;197108;5.884;15.759;9.3;1;4.1;31;ANUARIO DE AFOROS   ;1;;
1734;197109;3.298;8.548;4.1;1;2.56;29;ANUARIO DE AFOROS   ;1;;
1734;197110;2.935;7.862;9.3;13;2.4;3;ANUARIO DE AFOROS   ;1;;
1734;197111;2.796;7.247;5;30;2.4;1;ANUARIO DE AFOROS   ;1;;
1734;197112;4.013;10.749;7.5;3;3.2;12;ANUARIO DE AFOROS   ;1;;
1734;197201;5.215;13.968;7.86;21;3.2;7;ANUARIO DE AFOROS   ;1;;
1734;197202;38.459;96.364;314;11;9.3;2;ANUARIO DE AFOROS   ;1;;
1734;197203;19.211;51.456;33.5;6;9.3;1;ANUARIO DE AFOROS   ;1;;
1734;197204;20.715;53.692;37;3;9.3;29;ANUARIO DE AFOROS   ;1;;
1734;197205;10.167;27.232;16.7;13;7.5;18;ANUARIO DE AFOROS   ;1;;
1734;197206;6.904;17.896;11.1;1;4.46;30;ANUARIO DE AFOROS   ;1;;
1734;197207;3.091;8.279;4.28;1;2.04;25;ANUARIO DE AFOROS   ;1;;
1734;197208;1.765;4.728;2.4;14;1.49;28;ANUARIO DE AFOROS   ;1;;
1734;197209;1.773;4.596;6.25;21;1.19;18;ANUARIO DE AFOROS   ;1;;
1734;197210;9.087;24.338;67.9;27;1.55;2;ANUARIO DE AFOROS   ;1;;
1734;197211;13.594;35.236;52;21;5.85;11;ANUARIO DE AFOROS   ;1;;
1734;197212;18.622;49.876;37;6;2.28;9;ANUARIO DE AFOROS   ;1;;
1734;197301;13.87;37.15;30;17;7.98;9;ANUARIO DE AFOROS   ;1;;
1734;197302;12.112;29.301;22.8;26;7.98;18;ANUARIO DE AFOROS   ;1;;
1734;197303;12.987;34.784;22.8;28;7.98;26;ANUARIO DE AFOROS   ;1;;
1734;197304;8.737;22.645;13.34;1;6.12;21;ANUARIO DE AFOROS   ;1;;
1734;197305;27.623;73.984;107;22;13.9;17;ANUARIO DE AFOROS   ;1;;
1734;197306;7.128;18.476;11.1;1;4.32;20;ANUARIO DE AFOROS   ;1;;
1734;197307;3.401;9.108;4.32;1;1.77;30;ANUARIO DE AFOROS   ;1;;
1734;197308;1.827;4.893;2.1;5;1.55;24;ANUARIO DE AFOROS   ;1;;
1734;197309;1.518;3.934;1.77;15;1.28;8;ANUARIO DE AFOROS   ;1;;
1734;197310;3.35;8.972;6.25;17;1.8;1;ANUARIO DE AFOROS   ;1;;
1734;197311;4.931;12.782;16.7;3;2.4;1;ANUARIO DE AFOROS   ;1;;
1734;197312;4.342;11.63;16.7;20;2.28;5;ANUARIO DE AFOROS   ;1;;
1734;197401;25.49;68.272;174;9;2.72;1;ANUARIO DE AFOROS   ;1;;
1734;197402;24.323;58.842;52;6;9.3;1;ANUARIO DE AFOROS   ;1;;
1734;197403;15.455;41.394;19.75;1;13.9;9;ANUARIO DE AFOROS   ;1;;
1734;197404;10.072;26.107;13.9;1;7.5;26;ANUARIO DE AFOROS   ;1;;
1734;197405;8.955;23.986;13.9;14;6.75;31;ANUARIO DE AFOROS   ;1;;
1734;197406;8.601;22.293;33.5;28;3.2;21;ANUARIO DE AFOROS   ;1;;
1734;197407;5.221;13.984;13.9;1;3.04;31;ANUARIO DE AFOROS   ;1;;
1734;197408;1.982;5.308;2.88;1;1.8;11;ANUARIO DE AFOROS   ;1;;
1734;197409;1.884;4.883;2.4;2;1.8;1;ANUARIO DE AFOROS   ;1;;
1734;197410;2.022;5.416;2.74;24;1.84;1;ANUARIO DE AFOROS   ;1;;3.3
1734;197411;4.255;11.03;14.4;16;1.84;4;ANUARIO DE AFOROS   ;1;16;34.44
1734;197412;3.661;9.806;5.4;1;3.1;29;ANUARIO DE AFOROS   ;1;;5.84
1734;197501;7.372;19.745;16.64;19;2.92;5;ANUARIO DE AFOROS   ;1;;26.88
1734;197502;9.113;22.046;11.1;10;6.56;8;ANUARIO DE AFOROS   ;1;;11.7
1734;197503;12.491;33.456;19.16;10;7.8;1;ANUARIO DE AFOROS   ;1;;59.4
1734;197504;8.582;22.245;10.8;19;6.56;14;ANUARIO DE AFOROS   ;1;;11.1
1734;197505;5.563;14.9;8.55;1;4.4;31;ANUARIO DE AFOROS   ;1;;9.05
1734;197506;3.86;10.005;7.8;26;3.1;19;ANUARIO DE AFOROS   ;1;;21.38
1734;197507;2.507;6.715;3.4;1;1.84;29;ANUARIO DE AFOROS   ;1;;3.5
1734;197508;1.906;5.105;2.2;16;1.84;1;ANUARIO DE AFOROS   ;1;;3.8
1734;197509;2.193;5.685;3.5;30;1.84;1;ANUARIO DE AFOROS   ;1;;3.6
1734;197510;3.823;10.24;6.56;2;3.1;13;ANUARIO DE AFOROS   ;1;;9.9
1734;197511;6.15;15.94;9.05;13;3.5;1;ANUARIO DE AFOROS   ;1;13;13.7
1734;197512;7.033;18.838;10.2;4;5;31;ANUARIO DE AFOROS   ;1;;11.4
1734;197601;4.581;12.269;5;1;4.2;25;ANUARIO DE AFOROS   ;1;;5
1734;197602;6.541;16.39;8.3;15;4.8;9;ANUARIO DE AFOROS   ;1;;8.8
1734;197603;7.485;20.049;9.05;9;6.8;3;ANUARIO DE AFOROS   ;1;;10.2
1734;197604;8.657;22.44;12.3;5;1.02;9;ANUARIO DE AFOROS   ;1;;15.8
1734;197605;6.988;18.717;9.3;11;5;31;ANUARIO DE AFOROS   ;1;;10.8
1734;197606;3.617;9.374;4.8;1;3.2;26;ANUARIO DE AFOROS   ;1;;7.55
1734;197607;3.647;9.768;7.05;6;3.1;26;ANUARIO DE AFOROS   ;1;;10.8
1734;197608;3.197;8.562;3.5;26;3.1;1;ANUARIO DE AFOROS   ;1;;5.2
1734;197609;3.112;8.066;3.6;27;2.74;25;ANUARIO DE AFOROS   ;1;;3.8
1734;197610;6.159;16.496;12;17;3.2;9;ANUARIO DE AFOROS   ;1;;18.74
1734;197611;12.582;32.613;46.6;5;5.84;29;ANUARIO DE AFOROS   ;1;;77
1734;197612;17.988;48.179;41.88;8;5.6;1;ANUARIO DE AFOROS   ;1;;53
1734;197701;20.168;54.019;73.8;26;11.4;13;ANUARIO DE AFOROS   ;1;26;82.6
1734;197702;28.749;69.55;49.8;22;21.38;2;ANUARIO DE AFOROS   ;1;;67.4
1734;197703;13.833;37.05;21.84;1;10.5;28;ANUARIO DE AFOROS   ;1;;23.68
1734;197704;9.922;25.717;15.45;7;6.8;30;ANUARIO DE AFOROS   ;1;;20.92
1734;197705;5.95;15.937;7.3;31;5;11;ANUARIO DE AFOROS   ;1;;9.9
1734;197706;7.415;19.219;10.8;14;5.6;30;ANUARIO DE AFOROS   ;1;;11.1
1734;197707;2.559;6.854;5.6;1;1.51;31;ANUARIO DE AFOROS   ;1;;5.6
1734;197708;1.513;4.051;1.55;1;1.49;7;ANUARIO DE AFOROS   ;1;;2.08
1734;197709;1.545;4.004;1.6;11;1.49;30;ANUARIO DE AFOROS   ;1;;1.72
1734;197710;5.717;15.314;12;19;1.6;1;ANUARIO DE AFOROS   ;1;;12
1734;197711;4.795;12.428;5.84;19;4.2;4;ANUARIO DE AFOROS   ;1;;5.84
1734;197712;18.05;48.344;47.4;22;4.8;1;ANUARIO DE AFOROS   ;1;;104.2
1734;197801;11.699;31.334;36.51;29;4.6;12;ANUARIO DE AFOROS   ;1;;53
1734;197802;39.776;96.226;89.8;26;10.8;15;ANUARIO DE AFOROS   ;1;;113.8
1734;197803;23.924;64.078;89;1;8.8;31;ANUARIO DE AFOROS   ;1;1;126.6
1734;197804;7.777;20.157;9.6;6;6.8;13;ANUARIO DE AFOROS   ;1;;10.8
1734;197805;8.824;23.635;12.65;5;6.32;27;ANUARIO DE AFOROS   ;1;;13
1734;197806;5.759;14.926;6.8;11;4.2;30;ANUARIO DE AFOROS   ;1;;6.8
1734;197807;2.524;6.761;4;1;1.53;29;ANUARIO DE AFOROS   ;1;;4
1734;197808;1.42;3.803;1.53;1;1.35;27;ANUARIO DE AFOROS   ;1;;1.53
1734;197809;1.335;3.461;1.35;1;1.33;9;ANUARIO DE AFOROS   ;1;;1.35
1734;197810;1.603;4.294;4.6;13;1.303;18;ANUARIO DE AFOROS   ;1;;11.1
1734;197811;1.601;4.149;3.3;11;1.394;2;ANUARIO DE AFOROS   ;1;;4.2
1734;197812;25.902;69.377;109;30;1.531;1;ANUARIO DE AFOROS   ;1;;137
1734;197901;31.791;85.149;93;3;11.4;26;ANUARIO DE AFOROS   ;1;;
1734;197902;43.278;104.697;101;11;9.3;18;ANUARIO DE AFOROS   ;1;;125
1734;197903;12.92;34.605;47.4;27;6.8;22;ANUARIO DE AFOROS   ;1;;61
1734;197904;16.699;43.284;56.2;11;8.3;29;ANUARIO DE AFOROS   ;1;;101
1734;197905;7.173;19.212;8.8;1;6.32;21;ANUARIO DE AFOROS   ;1;;9.3
1734;197906;6.714;17.403;7.8;1;6.56;11;ANUARIO DE AFOROS   ;1;;8.3
1734;197907;2.641;7.073;6.56;1;1.554;16;ANUARIO DE AFOROS   ;1;;6.8
1734;197908;1.446;3.874;2.08;1;1.394;6;ANUARIO DE AFOROS   ;1;;2.08
1734;197909;1.404;3.639;1.531;19;1.371;1;ANUARIO DE AFOROS   ;1;;1.84
1734;197910;6.988;18.717;12.331;15;2.896;3;ANUARIO DE AFOROS   ;1;;23.679
1734;197911;20.662;53.555;66.6;18;7.089;9;ANUARIO DE AFOROS   ;1;;90.6
1734;197912;13.015;34.86;32.057;24;10.234;8;ANUARIO DE AFOROS   ;1;;39.736
1734;198001;17.566;47.048;42.528;25;10.234;18;ANUARIO DE AFOROS   ;1;;63.4
1734;198002;13.045;32.685;14.952;1;10.758;15;ANUARIO DE AFOROS   ;1;;15.214
1734;198003;12.19;32.65;20.189;30;10.758;7;ANUARIO DE AFOROS   ;1;;25.774
1734;198004;14.194;36.79;22.981;16;10.234;13;ANUARIO DE AFOROS   ;1;;35.547
1734;198005;16.806;45.013;30.66;14;11.545;26;ANUARIO DE AFOROS   ;1;;35.547
1734;198006;9.439;24.466;12.855;1;6.565;23;ANUARIO DE AFOROS   ;1;;13.379
1734;198007;5.551;14.867;6.303;1;4.993;19;ANUARIO DE AFOROS   ;1;;6.303
1734;198008;4.212;11.281;4.993;1;2.074;29;ANUARIO DE AFOROS   ;1;;4.993
1734;198009;2.911;7.546;3.945;30;2.074;1;ANUARIO DE AFOROS   ;1;;
1734;198010;2.672;7.158;3;15;1.256;1;ANUARIO DE AFOROS   ;1;;3.84
1734;198011;4.747;12.305;12.25;13;3;1;ANUARIO DE AFOROS   ;1;;25.55
1734;198012;5.188;13.895;21.5;21;2.1;31;ANUARIO DE AFOROS   ;1;21;55.4
1734;198101;1.553;4.16;1.95;26;1.175;7;ANUARIO DE AFOROS   ;1;;2.7
1734;198102;2.35;5.685;9.25;28;1.95;1;ANUARIO DE AFOROS   ;1;;10.45
1734;198103;6.275;16.808;12.25;13;4.68;28;ANUARIO DE AFOROS   ;1;;14.25
1734;198104;8.552;22.167;19.925;15;4.68;5;ANUARIO DE AFOROS   ;1;;25.55
1734;198105;6.427;17.213;8.55;31;5.1;8;ANUARIO DE AFOROS   ;1;;9.65
1734;198106;4.403;11.412;7.85;3;2.4;26;ANUARIO DE AFOROS   ;1;;8.55
1734;198107;1.958;5.246;2.7;2;1.337;19;ANUARIO DE AFOROS   ;1;;2.7
1734;198108;1.187;3.18;2.25;3;0.85;21;ANUARIO DE AFOROS   ;1;;2.25
1734;198109;1.152;2.985;4.68;28;0.85;1;ANUARIO DE AFOROS   ;1;;8.2
1734;198110;4.909;13.148;14.25;6;3.21;29;ANUARIO DE AFOROS   ;1;;22.74
1734;198111;2.898;7.512;3.21;1;2.7;28;ANUARIO DE AFOROS   ;1;;3.21
1734;198112;29.439;78.85;121;24;2.55;3;ANUARIO DE AFOROS   ;1;31;163.1
1734;198201;28.513;76.369;89;1;9.25;31;ANUARIO DE AFOROS   ;1;;121
1734;198202;14.462;34.985;29.333;28;7.02;9;ANUARIO DE AFOROS   ;1;;35.96
1734;198203;16.521;44.25;29.333;1;11.25;28;ANUARIO DE AFOROS   ;1;;31.23
1734;198204;8.205;21.266;10.85;1;2.27;28;ANUARIO DE AFOROS   ;1;;12.25
1734;198205;2.357;6.313;3.9;29;1.736;23;ANUARIO DE AFOROS   ;1;;7.9
1734;198206;2.767;7.172;5.63;4;1.521;30;ANUARIO DE AFOROS   ;1;;11.05
1734;198207;1.074;2.876;1.307;1;1.034;10;ANUARIO DE AFOROS   ;1;;2.33
1734;198208;1.012;2.711;1.076;1;0.972;15;ANUARIO DE AFOROS   ;1;;1.9
1734;198209;1.06;2.748;1.843;30;0.931;13;ANUARIO DE AFOROS   ;1;;7
1734;198210;4.945;13.243;14.72;14;1.629;4;ANUARIO DE AFOROS   ;1;;19.55
1734;198211;19.758;51.212;59.4;8;3.67;1;ANUARIO DE AFOROS   ;1;7;113.8
1734;198212;27.082;72.535;64.2;13;8.05;4;ANUARIO DE AFOROS   ;1;;100.2
1734;198301;9.35;25.043;16.4;1;5.05;30;ANUARIO DE AFOROS   ;1;;16.85
1734;198302;6.949;16.811;20;26;3.21;18;ANUARIO DE AFOROS   ;1;;20.5
1734;198303;7.945;21.281;17.75;1;4.59;31;ANUARIO DE AFOROS   ;1;;18.2
1734;198304;13.709;35.534;48.787;30;6.5;2;ANUARIO DE AFOROS   ;1;;63.4
1734;198305;24.373;65.282;42.467;1;14.72;30;ANUARIO DE AFOROS   ;1;;55.4
1734;198306;8.678;22.494;16.85;1;4.59;30;ANUARIO DE AFOROS   ;1;;17.3
1734;198307;2.777;7.439;4.36;4;1.414;29;ANUARIO DE AFOROS   ;1;;8.76
1734;198308;1.633;4.374;3.21;9;1.307;31;ANUARIO DE AFOROS   ;1;;4.36
1734;198309;1.09;2.826;1.2;1;1.034;25;ANUARIO DE AFOROS   ;1;;1.2
1734;198310;1.042;2.791;1.055;18;1.034;1;ANUARIO DE AFOROS   ;1;;1.076
1734;198311;4.653;12.061;10.535;22;1.055;1;ANUARIO DE AFOROS   ;1;;19.1
1734;198312;11.386;30.497;53.8;24;2.11;15;ANUARIO DE AFOROS   ;1;;55.4
1734;198401;14.564;39.008;28.85;25;6.21;7;ANUARIO DE AFOROS   ;1;;30.5
1734;198402;15.442;38.691;25;3;10.18;19;ANUARIO DE AFOROS   ;1;;26.65
1734;198403;9.357;25.061;38.253;31;5.05;20;ANUARIO DE AFOROS   ;1;;51.947
1734;198404;31.529;81.723;87.4;4;13.94;28;ANUARIO DE AFOROS   ;1;4;101.8
1734;198405;13.36;35.782;28.85;25;8.05;17;ANUARIO DE AFOROS   ;1;;34.52
1734;198406;15.235;39.49;35.19;5;7.12;30;ANUARIO DE AFOROS   ;1;;45.627
