ref_ceh;fecha;altura;caudal
1401;05/06/1964;;73.55
1401;06/06/1964;;75
1401;07/06/1964;;60.4
1401;08/06/1964;;74.46
1401;09/06/1964;;73.41
1401;10/06/1964;;74.71
1401;11/06/1964;;70.15
1401;12/06/1964;;50.62
1401;13/06/1964;;44.79
1401;14/06/1964;;52.9
1401;15/06/1964;;48.18
1401;16/06/1964;;50.25
1401;17/06/1964;;29.01
1401;18/06/1964;;40.6
1401;19/06/1964;;24.68
1401;20/06/1964;;44.48
1401;21/06/1964;;29.06
1401;22/06/1964;;36.42
1401;23/06/1964;;59.71
1401;24/06/1964;;51.87
1401;25/06/1964;;46.71
1401;26/06/1964;;43.97
1401;27/06/1964;;40.77
1401;28/06/1964;;27.12
1401;29/06/1964;;2.79
1401;30/06/1964;;22.96
1401;01/07/1964;;47.22
1401;02/07/1964;;29.22
1401;03/07/1964;;37.21
1401;04/07/1964;;49.52
1401;05/07/1964;;32.38
1401;06/07/1964;;34.45
1401;07/07/1964;;42.82
1401;08/07/1964;;50.36
1401;09/07/1964;;45.17
1401;10/07/1964;;45.44
1401;11/07/1964;;50.89
1401;12/07/1964;;43.6
1401;13/07/1964;;39.14
1401;14/07/1964;;44.48
1401;15/07/1964;;36.2
1401;16/07/1964;;38.93
1401;17/07/1964;;34.65
1401;18/07/1964;;3.01
1401;19/07/1964;;15.73
1401;20/07/1964;;5.71
1401;21/07/1964;;39.48
1401;22/07/1964;;31.8
1401;23/07/1964;;42.21
1401;24/07/1964;;45.25
1401;25/07/1964;;27.07
1401;26/07/1964;;23.13
1401;27/07/1964;;29.44
1401;28/07/1964;;33.12
1401;29/07/1964;;39.28
1401;30/07/1964;;43.06
1401;31/07/1964;;41.3
1401;01/08/1964;;39.73
1401;02/08/1964;;27.89
1401;03/08/1964;;15.65
1401;04/08/1964;;34.92
1401;05/08/1964;;37.93
1401;06/08/1964;;34.97
1401;07/08/1964;;20.89
1401;08/08/1964;;34.24
1401;09/08/1964;;18.87
1401;10/08/1964;;18.86
1401;11/08/1964;;35.97
1401;12/08/1964;;38.43
1401;13/08/1964;;51.61
1401;14/08/1964;;57.98
1401;15/08/1964;;14.27
1401;16/08/1964;;2.31
1401;17/08/1964;;22.59
1401;18/08/1964;;58.93
1401;19/08/1964;;55.5
1401;20/08/1964;;43.27
1401;21/08/1964;;38.9
1401;22/08/1964;;45.45
1401;23/08/1964;;18.44
1401;24/08/1964;;26.01
1401;25/08/1964;;51.3
1401;26/08/1964;;31.8
1401;27/08/1964;;46.79
1401;28/08/1964;;40.86
1401;29/08/1964;;53.5
1401;30/08/1964;;13.85
1401;31/08/1964;;28.86
1401;01/09/1964;;46.58
1401;02/09/1964;;46.89
1401;03/09/1964;;48.58
1401;04/09/1964;;43.78
1401;05/09/1964;;59.22
1401;06/09/1964;;21.86
1401;07/09/1964;;26.46
1401;08/09/1964;;40.96
1401;09/09/1964;;50.36
1401;10/09/1964;;54.21
1401;11/09/1964;;49.05
1401;12/09/1964;;51.42
1401;13/09/1964;;19.51
1401;14/09/1964;;36.48
1401;15/09/1964;;47.71
1401;16/09/1964;;48.29
1401;17/09/1964;;45.6
1401;18/09/1964;;49.74
1401;19/09/1964;;58.38
1401;20/09/1964;;20.68
1401;21/09/1964;;28.53
1401;22/09/1964;;39.85
1401;23/09/1964;;41.13
1401;24/09/1964;;46.82
1401;25/09/1964;;45.93
1401;26/09/1964;;55.26
1401;27/09/1964;;31.85
1401;28/09/1964;;24.49
1401;29/09/1964;;47.84
1401;30/09/1964;;49.76
1401;01/10/1964;;40.22
1401;02/10/1964;;43.88
1401;03/10/1964;;51.49
1401;04/10/1964;;21.87
1401;05/10/1964;;28.06
1401;06/10/1964;;42.69
1401;07/10/1964;;52.4
1401;08/10/1964;;56.98
1401;09/10/1964;;33.76
1401;10/10/1964;;13.12
1401;11/10/1964;;23.41
1401;12/10/1964;;55.2
1401;13/10/1964;;63
1401;14/10/1964;;63.73
1401;15/10/1964;;67.05
1401;16/10/1964;;68.31
1401;17/10/1964;;74.47
1401;18/10/1964;;46.71
1401;19/10/1964;;46.47
1401;20/10/1964;;46.68
1401;21/10/1964;;54.73
1401;22/10/1964;;47.68
1401;23/10/1964;;60.43
1401;24/10/1964;;58.77
1401;25/10/1964;;34.29
1401;26/10/1964;;30.39
1401;27/10/1964;;38.22
1401;28/10/1964;;7.83
1401;29/10/1964;;20.73
1401;30/10/1964;;17.98
1401;31/10/1964;;31.38
1401;01/11/1964;;10.13
1401;02/11/1964;;30.6
1401;03/11/1964;;11.51
1401;04/11/1964;;20.71
1401;05/11/1964;;20.69
1401;06/11/1964;;18.52
1401;07/11/1964;;42.09
1401;08/11/1964;;40.42
1401;09/11/1964;;33.37
1401;10/11/1964;;33.03
1401;11/11/1964;;28.17
1401;12/11/1964;;33.59
1401;13/11/1964;;34.35
1401;14/11/1964;;40.08
1401;15/11/1964;;19.28
1401;16/11/1964;;35.24
1401;17/11/1964;;32.98
1401;18/11/1964;;34.15
1401;19/11/1964;;23.27
1401;20/11/1964;;22.79
1401;21/11/1964;;21.72
1401;22/11/1964;;7.07
1401;23/11/1964;;26.82
1401;24/11/1964;;24.33
1401;25/11/1964;;23.22
1401;26/11/1964;;22.57
1401;27/11/1964;;30.81
1401;28/11/1964;;24.71
1401;29/11/1964;;19.84
1401;30/11/1964;;30.27
1401;01/12/1964;;31.56
1401;02/12/1964;;30.59
1401;03/12/1964;;28.63
1401;04/12/1964;;39.42
1401;05/12/1964;;25.33
1401;06/12/1964;;39.34
1401;07/12/1964;;45.3
1401;08/12/1964;;39.22
1401;09/12/1964;;41.19
1401;10/12/1964;;56.38
1401;11/12/1964;;51.45
1401;12/12/1964;;27.36
1401;13/12/1964;;37.37
1401;14/12/1964;;20.74
1401;15/12/1964;;21.24
1401;16/12/1964;;22.48
1401;17/12/1964;;26.67
1401;18/12/1964;;29.4
1401;19/12/1964;;29.43
1401;20/12/1964;;6.8
1401;21/12/1964;;24.18
1401;22/12/1964;;23.05
1401;23/12/1964;;18.5
1401;24/12/1964;;14.9
1401;25/12/1964;;13.96
1401;26/12/1964;;23.75
1401;27/12/1964;;14.96
1401;28/12/1964;;24.55
1401;29/12/1964;;28.05
1401;30/12/1964;;31.73
1401;31/12/1964;;45.23
1401;01/01/1965;;22.4
1401;02/01/1965;;68
1401;03/01/1965;;67.85
1401;04/01/1965;;48.18
1401;05/01/1965;;48.19
1401;06/01/1965;;49.75
1401;07/01/1965;;27.72
1401;08/01/1965;;38.98
1401;09/01/1965;;37.11
1401;10/01/1965;;18.57
1401;11/01/1965;;34.36
1401;12/01/1965;;39.84
1401;13/01/1965;;35.27
1401;14/01/1965;;56.69
1401;15/01/1965;;45.31
1401;16/01/1965;;32.63
1401;17/01/1965;;8.22
1401;18/01/1965;;8.89
1401;19/01/1965;;64
1401;20/01/1965;;55.6
1401;21/01/1965;;63.14
1401;22/01/1965;;67.17
1401;23/01/1965;;75.94
1401;24/01/1965;;76.97
1401;25/01/1965;;75
1401;26/01/1965;;75
1401;27/01/1965;;75
1401;28/01/1965;;75
1401;29/01/1965;;74.63
1401;30/01/1965;;75.94
1401;31/01/1965;;75
1401;01/02/1965;;75
1401;02/02/1965;;74.31
1401;03/02/1965;;75
1401;04/02/1965;;75
1401;05/02/1965;;75
1401;06/02/1965;;73.98
1401;07/02/1965;;74.9
1401;08/02/1965;;75
1401;09/02/1965;;66.77
1401;10/02/1965;;73.46
1401;11/02/1965;;69.84
1401;12/02/1965;;73.63
1401;13/02/1965;;72.51
1401;14/02/1965;;70.59
1401;15/02/1965;;55.52
1401;16/02/1965;;65.24
1401;17/02/1965;;69.66
1401;18/02/1965;;74.73
1401;19/02/1965;;74.17
1401;20/02/1965;;75
1401;21/02/1965;;71.19
1401;22/02/1965;;59.79
1401;23/02/1965;;72.09
1401;24/02/1965;;74.09
1401;25/02/1965;;75
1401;26/02/1965;;70.44
1401;27/02/1965;;73.52
1401;28/02/1965;;44.19
1401;01/03/1965;;56.43
1401;02/03/1965;;73.61
1401;03/03/1965;;70.07
1401;04/03/1965;;71.9
1401;05/03/1965;;71.79
1401;06/03/1965;;74.14
1401;07/03/1965;;73.58
1401;08/03/1965;;58
1401;09/03/1965;;66.72
1401;10/03/1965;;64.7
1401;11/03/1965;;58.32
1401;12/03/1965;;49.83
1401;13/03/1965;;57.02
1401;14/03/1965;;71.37
1401;15/03/1965;;73.48
1401;16/03/1965;;4.92
1401;17/03/1965;;30.84
1401;18/03/1965;;59.79
1401;19/03/1965;;73.25
1401;20/03/1965;;74
1401;21/03/1965;;72.26
1401;22/03/1965;;73.87
1401;23/03/1965;;31.91
1401;24/03/1965;;43.04
1401;25/03/1965;;31.06
1401;26/03/1965;;14.39
1401;27/03/1965;;50.28
1401;28/03/1965;;71.58
1401;29/03/1965;;68.46
1401;30/03/1965;;73.66
1401;31/03/1965;;66.59
1401;01/04/1965;;46.49
1401;02/04/1965;;68.58
1401;03/04/1965;;54.03
1401;04/04/1965;;73.96
1401;05/04/1965;;68.36
1401;06/04/1965;;76.42
1401;07/04/1965;;73.87
1401;08/04/1965;;72.46
1401;09/04/1965;;74.16
1401;10/04/1965;;75
1401;11/04/1965;;74.19
1401;12/04/1965;;73.86
1401;13/04/1965;;74.13
1401;14/04/1965;;75
1401;15/04/1965;;75
1401;16/04/1965;;72.45
1401;17/04/1965;;75
1401;18/04/1965;;61.92
1401;19/04/1965;;72.91
1401;20/04/1965;;75
1401;21/04/1965;;73.1
1401;22/04/1965;;73.74
1401;23/04/1965;;73
1401;24/04/1965;;73.86
1401;25/04/1965;;41.38
1401;26/04/1965;;61.6
1401;27/04/1965;;70.16
1401;28/04/1965;;66.67
1401;29/04/1965;;55.9
1401;30/04/1965;;70.13
1401;01/05/1965;;53.69
1401;02/05/1965;;34.5
1401;03/05/1965;;64.87
1401;04/05/1965;;43.84
1401;05/05/1965;;63.89
1401;06/05/1965;;71.49
1401;07/05/1965;;64.52
1401;08/05/1965;;51.62
1401;09/05/1965;;22.03
1401;10/05/1965;;44.3
1401;11/05/1965;;58.27
1401;12/05/1965;;44.41
1401;13/05/1965;;40.14
1401;14/05/1965;;42.22
1401;15/05/1965;;45.85
1401;16/05/1965;;46.96
1401;17/05/1965;;14.34
1401;18/05/1965;;45
1401;19/05/1965;;45.65
1401;20/05/1965;;40.44
1401;21/05/1965;;44.1
1401;22/05/1965;;28.24
1401;23/05/1965;;8
1401;24/05/1965;;28.42
1401;25/05/1965;;46.93
1401;26/05/1965;;44.18
1401;27/05/1965;;24.83
1401;28/05/1965;;31.97
1401;29/05/1965;;33.84
1401;30/05/1965;;17.48
1401;31/05/1965;;19.33
1401;01/06/1965;;33.24
1401;02/06/1965;;29.03
1401;03/06/1965;;44.04
1401;04/06/1965;;33.83
1401;05/06/1965;;34.47
1401;06/06/1965;;20.6
1401;07/06/1965;;21.49
1401;08/06/1965;;40.13
1401;09/06/1965;;33.61
1401;10/06/1965;;35.11
1401;11/06/1965;;37.31
1401;12/06/1965;;36.59
1401;13/06/1965;;19.81
1401;14/06/1965;;20.31
1401;15/06/1965;;34.19
1401;16/06/1965;;31.81
1401;17/06/1965;;8.34
1401;18/06/1965;;11.54
1401;19/06/1965;;29.97
1401;20/06/1965;;16.52
1401;21/06/1965;;12.48
1401;22/06/1965;;11.95
1401;23/06/1965;;10.77
1401;24/06/1965;;27.05
1401;25/06/1965;;13.68
1401;26/06/1965;;2.23
1401;27/06/1965;;11.22
1401;28/06/1965;;9.55
1401;29/06/1965;;19.63
1401;30/06/1965;;16.78
1401;01/07/1965;;26.78
1401;02/07/1965;;27.86
1401;03/07/1965;;42.74
1401;04/07/1965;;17.48
1401;05/07/1965;;9.4
1401;06/07/1965;;5.41
1401;07/07/1965;;7.67
1401;08/07/1965;;2.98
1401;09/07/1965;;4.91
1401;10/07/1965;;0.3
1401;11/07/1965;;1.06
1401;12/07/1965;;1.7
1401;13/07/1965;;2.47
1401;14/07/1965;;1.44
1401;15/07/1965;;2.86
1401;16/07/1965;;0.43
1401;17/07/1965;;0.21
1401;18/07/1965;;8.82
1401;19/07/1965;;24.13
1401;20/07/1965;;31.27
1401;21/07/1965;;33.21
1401;22/07/1965;;28.33
1401;23/07/1965;;18.57
1401;24/07/1965;;25.79
1401;25/07/1965;;9.07
1401;26/07/1965;;0.93
1401;27/07/1965;;17.15
1401;28/07/1965;;30.23
1401;29/07/1965;;23.85
1401;30/07/1965;;26.36
1401;31/07/1965;;28.82
1401;01/08/1965;;5.42
1401;02/08/1965;;3.61
1401;03/08/1965;;5.07
1401;05/08/1965;;1.58
1401;06/08/1965;;1.12
1401;07/08/1965;;4.25
1401;08/08/1965;;1.73
1401;09/08/1965;;8.33
1401;10/08/1965;;2.28
1401;11/08/1965;;1.61
1401;12/08/1965;;2.28
1401;13/08/1965;;8.57
1401;14/08/1965;;29.55
1401;15/08/1965;;20.73
1401;16/08/1965;;22.8
1401;17/08/1965;;35.58
1401;18/08/1965;;35.81
1401;19/08/1965;;34.96
1401;20/08/1965;;28.3
1401;21/08/1965;;25.43
1401;22/08/1965;;23.66
1401;23/08/1965;;9.53
1401;24/08/1965;;21.13
1401;25/08/1965;;20.18
1401;26/08/1965;;16.6
1401;27/08/1965;;33.36
1401;28/08/1965;;33.03
1401;29/08/1965;;14.09
1401;30/08/1965;;7.01
1401;31/08/1965;;15.64
1401;01/09/1965;;31.52
1401;02/09/1965;;37.95
1401;03/09/1965;;32.47
1401;04/09/1965;;26.5
1401;05/09/1965;;9.74
1401;06/09/1965;;18.61
1401;07/09/1965;;27.99
1401;08/09/1965;;24.46
1401;09/09/1965;;29.52
1401;10/09/1965;;30.39
1401;11/09/1965;;42.19
1401;12/09/1965;;20.3
1401;13/09/1965;;17.99
1401;14/09/1965;;39.34
1401;15/09/1965;;29.65
1401;16/09/1965;;43.86
1401;17/09/1965;;44.1
1401;18/09/1965;;32.54
1401;19/09/1965;;14.16
1401;20/09/1965;;5.21
1401;21/09/1965;;38.76
1401;22/09/1965;;39.26
1401;23/09/1965;;17.37
1401;24/09/1965;;40.02
1401;25/09/1965;;24.97
1401;26/09/1965;;7.81
1401;27/09/1965;;18.47
1401;28/09/1965;;24.22
1401;29/09/1965;;20.49
1401;30/09/1965;;70.93
1401;01/10/1965;;68.19
1401;02/10/1965;;42.59
1401;03/10/1965;;20.65
1401;04/10/1965;;12.67
1401;05/10/1965;;74.8
1401;06/10/1965;;62.28
1401;07/10/1965;;59.54
1401;08/10/1965;;34.35
1401;09/10/1965;;35.4
1401;10/10/1965;;23.79
1401;11/10/1965;;25.33
1401;12/10/1965;;35.24
1401;13/10/1965;;38.72
1401;14/10/1965;;43.98
1401;15/10/1965;;38.13
1401;16/10/1965;;36.66
1401;17/10/1965;;32.71
1401;18/10/1965;;27.04
1401;19/10/1965;;44.07
1401;20/10/1965;;37.32
1401;21/10/1965;;42.58
1401;22/10/1965;;45.38
1401;23/10/1965;;43.88
1401;24/10/1965;;26.03
1401;25/10/1965;;36.11
1401;26/10/1965;;39.94
1401;27/10/1965;;44.3
1401;28/10/1965;;43.06
1401;29/10/1965;;48.51
1401;30/10/1965;;48.87
1401;31/10/1965;;17.06
1401;01/11/1965;;10.49
1401;02/11/1965;;21.81
1401;03/11/1965;;22.5
1401;04/11/1965;;21.06
1401;05/11/1965;;31.44
1401;06/11/1965;;34.87
1401;07/11/1965;;20.27
1401;08/11/1965;;31.9
1401;09/11/1965;;51.13
1401;10/11/1965;;43.19
1401;11/11/1965;;43.88
1401;12/11/1965;;42.61
1401;13/11/1965;;64.62
1401;14/11/1965;;30.31
1401;15/11/1965;;68.87
1401;16/11/1965;;65.72
1401;17/11/1965;;67.04
1401;18/11/1965;;56.15
1401;19/11/1965;;58.42
1401;20/11/1965;;55
1401;21/11/1965;;50.75
1401;22/11/1965;;59.28
1401;23/11/1965;;40.41
1401;24/11/1965;;64.13
1401;25/11/1965;;65.56
1401;26/11/1965;;66.62
1401;27/11/1965;;66.85
1401;28/11/1965;;76.81
1401;29/11/1965;;70.39
1401;30/11/1965;;60.63
1401;01/12/1965;;72.44
1401;02/12/1965;;81.93
1401;03/12/1965;;3.09
1401;04/12/1965;;47.81
1401;05/12/1965;;1.29
1401;06/12/1965;;10.52
1401;07/12/1965;;0
1401;08/12/1965;;0
1401;09/12/1965;;48.7
1401;10/12/1965;;17.77
1401;11/12/1965;;38.95
1401;12/12/1965;;16.12
1401;13/12/1965;;30.78
1401;14/12/1965;;56.34
1401;15/12/1965;;34.16
1401;16/12/1965;;62.37
1401;17/12/1965;;52.93
1401;18/12/1965;;60.95
1401;19/12/1965;;67.05
1401;20/12/1965;;61.19
1401;21/12/1965;;60.05
1401;22/12/1965;;46.8
1401;23/12/1965;;49.58
1401;24/12/1965;;54.57
1401;25/12/1965;;35.93
1401;26/12/1965;;0
1401;27/12/1965;;8.9
1401;28/12/1965;;0
1401;29/12/1965;;24.24
1401;30/12/1965;;28.44
1401;31/12/1965;;20.69
1401;01/01/1966;;24.26
1401;02/01/1966;;22.8
1401;03/01/1966;;54.86
1401;04/01/1966;;54.19
1401;05/01/1966;;55.66
1401;06/01/1966;;74.32
1401;07/01/1966;;65.11
1401;08/01/1966;;62.79
1401;09/01/1966;;39.76
1401;10/01/1966;;64
1401;11/01/1966;;32.87
1401;12/01/1966;;0
1401;13/01/1966;;0
1401;14/01/1966;;1.51
1401;15/01/1966;;5.37
1401;16/01/1966;;11.44
1401;17/01/1966;;29.72
1401;18/01/1966;;33.33
1401;19/01/1966;;45.06
1401;20/01/1966;;36.05
1401;21/01/1966;;5.99
1401;22/01/1966;;0
1401;23/01/1966;;28.88
1401;24/01/1966;;0
1401;25/01/1966;;0
1401;26/01/1966;;0
1401;27/01/1966;;0
1401;28/01/1966;;0
1401;29/01/1966;;0
1401;30/01/1966;;0
1401;31/01/1966;;0
1401;01/02/1966;;0
1401;02/02/1966;;0
1401;03/02/1966;;0
1401;04/02/1966;;0
1401;05/02/1966;;13.39
1401;06/02/1966;;54.43
1401;07/02/1966;;35.46
1401;08/02/1966;;0
1401;09/02/1966;;0
1401;10/02/1966;;20.63
1401;11/02/1966;;0
1401;12/02/1966;;0
1401;13/02/1966;;0
1401;14/02/1966;;0
1401;15/02/1966;;0
1401;16/02/1966;;0
1401;17/02/1966;;0
1401;18/02/1966;;0
1401;19/02/1966;;0
1401;20/02/1966;;0
1401;21/02/1966;;0
1401;22/02/1966;;0
1401;23/02/1966;;0
1401;24/02/1966;;0
1401;25/02/1966;;0
1401;26/02/1966;;0
1401;27/02/1966;;0
1401;28/02/1966;;0
1401;01/03/1966;;0
1401;02/03/1966;;48.13
1401;03/03/1966;;40.95
1401;04/03/1966;;38.99
1401;05/03/1966;;37.66
1401;06/03/1966;;45.61
1401;07/03/1966;;30.07
1401;08/03/1966;;0
1401;09/03/1966;;41.53
1401;10/03/1966;;19.57
1401;11/03/1966;;24.27
1401;12/03/1966;;55.41
1401;13/03/1966;;74.94
1401;14/03/1966;;65.11
1401;15/03/1966;;68.52
1401;16/03/1966;;68.53
1401;17/03/1966;;72.27
1401;18/03/1966;;61.68
1401;19/03/1966;;71.39
1401;20/03/1966;;79.05
1401;21/03/1966;;68.31
1401;22/03/1966;;66.45
1401;23/03/1966;;64.38
1401;24/03/1966;;68.45
1401;25/03/1966;;76.92
1401;26/03/1966;;80.43
1401;27/03/1966;;63.88
1401;28/03/1966;;72.56
1401;29/03/1966;;81.59
1401;30/03/1966;;71.07
1401;31/03/1966;;67.1
1401;01/04/1966;;69.44
1401;02/04/1966;;73.22
1401;03/04/1966;;79.01
1401;04/04/1966;;79.06
1401;05/04/1966;;77.65
1401;06/04/1966;;78.88
1401;07/04/1966;;79.71
1401;08/04/1966;;80
1401;09/04/1966;;71.28
1401;10/04/1966;;0
1401;11/04/1966;;0
1401;12/04/1966;;16.21
1401;13/04/1966;;0
1401;14/04/1966;;68.76
1401;15/04/1966;;60.45
1401;16/04/1966;;48.93
1401;17/04/1966;;73.26
1401;18/04/1966;;78.08
1401;19/04/1966;;68.06
1401;20/04/1966;;72.79
1401;21/04/1966;;77.02
1401;22/04/1966;;52.7
1401;23/04/1966;;65.63
1401;24/04/1966;;51.51
1401;25/04/1966;;66.9
1401;26/04/1966;;52.81
1401;27/04/1966;;58.35
1401;28/04/1966;;52.94
1401;29/04/1966;;50.4
1401;30/04/1966;;50.02
1401;01/05/1966;;52.38
1401;02/05/1966;;67.34
1401;03/05/1966;;74.42
1401;04/05/1966;;73.81
1401;05/05/1966;;78.99
1401;06/05/1966;;76.61
1401;07/05/1966;;76.25
1401;08/05/1966;;75.57
1401;09/05/1966;;72.08
1401;10/05/1966;;73.83
1401;11/05/1966;;73.42
1401;12/05/1966;;74.08
1401;13/05/1966;;74.8
1401;14/05/1966;;68.97
1401;15/05/1966;;69.55
1401;16/05/1966;;67.59
1401;17/05/1966;;70.51
1401;18/05/1966;;77.26
1401;19/05/1966;;67.62
1401;20/05/1966;;72.09
1401;21/05/1966;;85.97
1401;22/05/1966;;78.76
1401;23/05/1966;;63.01
1401;24/05/1966;;74.88
1401;25/05/1966;;78.13
1401;26/05/1966;;74.41
1401;27/05/1966;;58.62
1401;28/05/1966;;71.4
1401;29/05/1966;;58.39
1401;30/05/1966;;61.29
1401;31/05/1966;;72.39
1401;01/06/1966;;61.46
1401;02/06/1966;;52.99
1401;03/06/1966;;51.05
1401;04/06/1966;;68.27
1401;05/06/1966;;69.58
1401;06/06/1966;;60.78
1401;07/06/1966;;55.89
1401;08/06/1966;;70.49
1401;09/06/1966;;78.7
1401;10/06/1966;;76.31
1401;11/06/1966;;79.64
1401;12/06/1966;;56.6
1401;13/06/1966;;72.04
1401;14/06/1966;;80.14
1401;15/06/1966;;74.34
1401;16/06/1966;;75.67
1401;17/06/1966;;81.6
1401;18/06/1966;;73.41
1401;19/06/1966;;46.07
1401;20/06/1966;;64.01
1401;21/06/1966;;74.16
1401;22/06/1966;;80.21
1401;23/06/1966;;76.9
1401;24/06/1966;;80.92
1401;25/06/1966;;80.57
1401;26/06/1966;;79.9
1401;27/06/1966;;53.92
1401;28/06/1966;;48.43
1401;29/06/1966;;47.95
1401;30/06/1966;;49.47
1401;01/07/1966;;60.76
1401;02/07/1966;;58.08
1401;03/07/1966;;46.25
1401;04/07/1966;;60.49
1401;05/07/1966;;59.74
1401;06/07/1966;;55.63
1401;07/07/1966;;56.6
1401;08/07/1966;;53.48
1401;09/07/1966;;53.96
1401;10/07/1966;;24.41
1401;11/07/1966;;37.92
1401;12/07/1966;;61.48
1401;13/07/1966;;60.64
1401;14/07/1966;;49.99
1401;15/07/1966;;57.71
1401;16/07/1966;;60.62
1401;17/07/1966;;37.33
1401;18/07/1966;;20.07
1401;19/07/1966;;26.6
1401;20/07/1966;;33.68
1401;21/07/1966;;39.66
1401;22/07/1966;;43.63
1401;23/07/1966;;43.66
1401;24/07/1966;;44.94
1401;25/07/1966;;38.4
1401;26/07/1966;;27.83
1401;27/07/1966;;37.73
1401;28/07/1966;;43.03
1401;29/07/1966;;42.07
1401;30/07/1966;;54.82
1401;31/07/1966;;39.38
1401;01/08/1966;;23.74
1401;02/08/1966;;46.57
1401;03/08/1966;;47.83
1401;04/08/1966;;44.18
1401;05/08/1966;;41.9
1401;06/08/1966;;49.87
1401;07/08/1966;;14.85
1401;08/08/1966;;27.36
1401;09/08/1966;;33.34
1401;10/08/1966;;27.56
1401;11/08/1966;;31.49
1401;12/08/1966;;39.77
1401;13/08/1966;;40.58
1401;14/08/1966;;21.95
1401;15/08/1966;;23.27
1401;16/08/1966;;21.94
1401;17/08/1966;;27.25
1401;18/08/1966;;28.38
1401;19/08/1966;;7.78
1401;20/08/1966;;17.75
1401;21/08/1966;;23.1
1401;22/08/1966;;10.08
1401;23/08/1966;;27.74
1401;24/08/1966;;25.69
1401;25/08/1966;;25.97
1401;26/08/1966;;38.15
1401;27/08/1966;;36.8
1401;28/08/1966;;6.85
1401;29/08/1966;;22.57
1401;30/08/1966;;39.92
1401;31/08/1966;;33.78
1401;01/09/1966;;29.06
1401;02/09/1966;;26.6
1401;03/09/1966;;31.63
1401;04/09/1966;;11.24
1401;05/09/1966;;35.56
1401;06/09/1966;;31.85
1401;07/09/1966;;36.37
1401;08/09/1966;;33.67
1401;09/09/1966;;37.08
1401;10/09/1966;;38.34
1401;11/09/1966;;25.62
1401;12/09/1966;;23.76
1401;13/09/1966;;27.08
1401;14/09/1966;;33.62
1401;15/09/1966;;34.82
1401;16/09/1966;;36.63
1401;17/09/1966;;31.4
1401;18/09/1966;;14.66
1401;19/09/1966;;16.18
1401;20/09/1966;;13.11
1401;21/09/1966;;4.36
1401;22/09/1966;;0.81
1401;23/09/1966;;3.47
1401;24/09/1966;;18.35
1401;25/09/1966;;16.58
1401;26/09/1966;;27.64
1401;27/09/1966;;33.78
1401;28/09/1966;;33.83
1401;29/09/1966;;19.23
1401;30/09/1966;;41.19
1401;01/10/1966;;51.42
1401;02/10/1966;;51.98
1401;03/10/1966;;29.51
1401;04/10/1966;;50.4
1401;05/10/1966;;55.25
1401;06/10/1966;;47.01
1401;07/10/1966;;46.6
1401;08/10/1966;;47.56
1401;09/10/1966;;28.69
1401;10/10/1966;;26.03
1401;11/10/1966;;35.05
1401;12/10/1966;;5.89
1401;13/10/1966;;17.42
1401;14/10/1966;;52.66
1401;15/10/1966;;51.79
1401;16/10/1966;;15.81
1401;17/10/1966;;25.39
1401;18/10/1966;;47.2
1401;19/10/1966;;53.14
1401;20/10/1966;;47.88
1401;21/10/1966;;71.06
1401;22/10/1966;;61.27
1401;23/10/1966;;48.39
1401;24/10/1966;;24.92
1401;25/10/1966;;71.51
1401;26/10/1966;;72
1401;27/10/1966;;72
1401;28/10/1966;;72
1401;29/10/1966;;71
1401;30/10/1966;;64.97
1401;31/10/1966;;63.53
1401;01/11/1966;;73.75
1401;02/11/1966;;67.93
1401;03/11/1966;;67.12
1401;04/11/1966;;63.2
1401;05/11/1966;;29.04
1401;06/11/1966;;51.91
1401;07/11/1966;;45.37
1401;08/11/1966;;63.29
1401;09/11/1966;;51
1401;10/11/1966;;64.2
1401;11/11/1966;;64.5
1401;12/11/1966;;65.45
1401;13/11/1966;;66
1401;14/11/1966;;69.1
1401;15/11/1966;;73
1401;16/11/1966;;70.3
1401;17/11/1966;;64.16
1401;18/11/1966;;61.68
1401;19/11/1966;;66.23
1401;20/11/1966;;75.47
1401;21/11/1966;;53.89
1401;22/11/1966;;74.54
1401;23/11/1966;;72.11
1401;24/11/1966;;70.5
1401;25/11/1966;;70
1401;26/11/1966;;71.25
1401;27/11/1966;;71.62
1401;28/11/1966;;49.9
1401;29/11/1966;;78.8
1401;30/11/1966;;79.5
1401;01/12/1966;;80
1401;02/12/1966;;79
1401;03/12/1966;;77
1401;04/12/1966;;78
1401;05/12/1966;;77
1401;06/12/1966;;75.52
1401;07/12/1966;;71.79
1401;08/12/1966;;71
1401;09/12/1966;;72.6
1401;10/12/1966;;80
1401;11/12/1966;;78
1401;12/12/1966;;64
1401;13/12/1966;;76
1401;14/12/1966;;79
1401;15/12/1966;;75
1401;16/12/1966;;74.08
1401;17/12/1966;;72.62
1401;18/12/1966;;79.58
1401;19/12/1966;;68.98
1401;20/12/1966;;79
1401;21/12/1966;;78.5
1401;22/12/1966;;79.5
1401;23/12/1966;;71.05
1401;24/12/1966;;72
1401;25/12/1966;;71
1401;26/12/1966;;56
1401;27/12/1966;;66
1401;28/12/1966;;66.9
1401;29/12/1966;;66.2
1401;30/12/1966;;63.6
1401;31/12/1966;;69.06
1401;01/01/1967;;66.63
1401;02/01/1967;;58.75
1401;03/01/1967;;65.1
1401;04/01/1967;;63.53
1401;05/01/1967;;67.57
1401;06/01/1967;;62.8
